Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Senegal,SEN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,3.21866572,3.078591097,0.938017941,2.497408286,0.273792585,0.248491598,0.405753945,0.790372771,0.285480959,0.329816525,0.184314418,0.307848927,0.074990217,0,0,0,0,0,0,0,0,0,0,0.019892199,0.014723699,0.01038409,0.018732296,0.017080647,0.020377685,0.008257983,0.040296588,0.07364528,0.097996669,0.150609845,0.822161359,1.566658651,0.89892344,1.493422961,2.38937168,1.025396356,0.690773729,0.752489603,1.122109416,0.753583246,1.144241739,1.199206287,1.680814856,
Singapore,SGP,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Solomon Islands,SLB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.056651979,0.170319004,0.146699138,0.083059674,0.166512381,0.18536687,1.282433703,0.270615413,0.245021466,0.119953827,0.052326721,0.035913272,0.046726574,0.037327901,0.023969115,0,0.017479639,0.01222144,0.009214734,0.655629219,1.231616739,0.172210111,0.139412037,0.073269601,0.093114467,0.009520033,0.009537953,0.014614458,0,0,0.242719998,0.286811767,4.719631525,4.98824319,2.622008119,1.406159143,0.245927821,0.19946705,1.648802749,1.634392969,0,0,
Sierra Leone,SLE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.428579438,3.02760932,2.701026209,1.697412777,3.037014042,2.761082783,2.027399431,2.43356445,1.665553489,1.269697825,1.477097697,1.409405725,1.564725192,2.693457022,3.105878743,3.85474666,5.907841392,3.594103621,2.244928007,3.723820907,4.76319098,3.566080884,4.477035936,1.989656211,1.676255581,0,0.042185326,0.116604706,0.00388527,0,0,0,0,0,0.002351063,0.006264755,1.029278001,1.241590074,0.591933334,0.500636878,0.788592224,1.235208595,1.008302039,0.185586817,0.279602312,0.757071864,2.796254738,3.665859521,0.862157879,0.017579044,0.028758519,
El Salvador,SLV,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0.009425473,0.002803958,0.001125229,0.000338179,0.000910597,0.027614639,0.086762634,0.034303908,0.013840779,0.012463252,0.004406873,0,0,0,0,0,0,0,0,0,0,0,0,0.002859504,0.000893524,0.00092798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
San Marino,SMR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Somalia,SOM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
Serbia,SRB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.001559941,0.054718496,0.061691066,0.161620937,0.171042593,0.121665434,0.131144196,0.366597837,0.595011253,0.562233899,0.37787619,0.412148964,0.231885105,0.308150364,0.468949549,0.344671584,0.159566394,0.164791225,
Sub-Saharan Africa (excluding high income),SSA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.342379557,1.581817472,1.409217854,2.31436801,2.758777116,1.088188219,1.097595423,1.046905492,0.646077001,1.981941417,4.244920176,1.838561391,1.356741831,2.017669725,0.579462099,1.433887874,1.465711367,1.750243677,2.284036609,1.941343423,1.23619362,1.190647294,0.984910106,1.042458462,1.264646373,0.470489405,0.735201437,0.495825519,0.372520382,0.273780658,0.409123303,0.428163364,0.480216464,0.193094592,0.316876965,0.545396175,0.955932712,1.121851289,1.133617465,0.842960158,1.353691778,1.652335909,1.363001049,1.182555985,0.862539895,0.507809528,0.768655998,0.957981314,0.828818421,0.848178956,0.937887765,
South Sudan,SSD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.014085133,0.015183135,0.013326693,,,,,,
Sub-Saharan Africa,SSF,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.341666029,1.581254979,1.408596255,2.313406529,2.757744322,1.087778477,1.097202447,1.046458528,0.645745725,1.980681302,4.242533858,1.837790239,1.356150537,2.016678808,0.579126937,1.43288487,1.464492095,1.748708584,2.28190979,1.939438003,1.23494476,1.189449081,0.983659048,1.040928596,1.262722302,0.469843676,0.734244596,0.495129873,0.37193677,0.27334571,0.408520161,0.427495728,0.479446069,0.192846031,0.31648655,0.544776839,0.954917237,1.120805319,1.132755,0.842375967,1.352788418,1.651262163,1.362152281,1.181689604,0.861907889,0.50738357,0.767924957,0.957093925,0.828051178,0.847380143,0.937193926,
Small states,SST,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,3.589813937,3.243140154,2.722417558,2.13762722,3.215076858,2.042289366,1.907066601,2.120946683,1.968492652,1.480481312,1.325642745,1.173111172,0.948395851,0.822752119,1.033344803,0.896558739,0.781801495,0.624786493,2.470524531,2.199722085,1.052802279,0.780959047,0.610378454,0.50158905,0.550172456,0.376364212,0.370953707,0.315186794,0.226877761,0.219419776,0.255740482,0.179395618,0.127276182,0.174895079,0.279887213,0.27982851,0.472662717,0.554050267,0.256170313,0.248378618,0.384553642,0.43090601,0.437305264,0.277214173,0.165649667,0.115838417,0.266354152,0.299834356,0.09144573,0.050042444,0.074475478,
Sao Tome and Principe,STP,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suriname,SUR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,17.23831917,17.0865588,18.10177018,13.79549095,27.59310475,15.06598741,16.20872749,17.10319328,15.18332365,12.20830392,12.59287879,11.04950914,9.746275756,8.363010923,10.26333147,10.73910061,8.997028449,4.251711328,4.75221714,13.88136315,17.48907671,15.92899228,17.11319532,10.95175253,9.303223582,4.858127681,4.996418881,3.703148606,2.275881176,2.054726812,2.295709861,2.591582531,0.806549726,0.540561355,2.146062589,6.226651263,4.988915497,5.685593542,5.154107202,6.329603561,15.82680759,21.80876844,20.41158066,12.96499549,6.093268128,1.606852297,10.62154148,13.58651611,0,0,0,
Slovak Republic,SVK,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.032158259,0.024835519,0.019646623,0.012915635,0.008059727,0.01819201,0.016584221,0.014085199,0.008340573,0.004698003,0.001993821,0.004040797,0.018312225,0.019405336,0.041936216,0.034187759,0.001725283,0.016349494,0.017661396,0.022566809,0.016734668,0.014360922,0.012391346,0.013024309,0.013674063,0.012209299,0.007211753,0.007800369,
Slovenia,SVN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sweden,SWE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.091320612,0.065278581,0.056611053,0.192579209,0.235592179,0.045876617,0.142868831,0.108384708,0.046230799,0.097305511,0.094652137,0.056699158,0.081840172,0.078857799,0.050466699,0.054790173,0.02603678,0.042627761,0.339352863,0.332471287,0.115789428,0.054656211,0.042466535,0.060925861,0.061384054,0.06815052,0.017554668,0.071989964,0.067176625,0.04850487,0.06816965,0.062349839,0.020714117,0.009519977,0.046508153,0.159657216,0.240972468,0.394943655,0.40118253,0.098317823,1.154111492,1.451005846,0.845658016,0.787350855,0.677160536,0.26357663,0.503096347,0.844565228,0.779898791,0.172138463,0.181977015,
Eswatini,SWZ,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,6.732984839,5.709422364,4.157933226,2.428252851,2.769298559,4.240017982,6.286292544,4.19067398,2.349622457,0.521670805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418622914,1.650311527,0.460663457,0,0,0,0,0,0,
Sint Maarten (Dutch part),SXM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,
Seychelles,SYC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Syrian Arab Republic,SYR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0.304933676,0.469265734,0,0.13349311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008248515,0.265202833,0.142799753,0.057380619,0.584638004,0.418519806,0.230377868,0.177906332,0.10350017,0,0.008027331,0.004718831,0,,
Turks and Caicos Islands,TCA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chad,TCD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004401058,0.011010237,0.010791352,0.007851281,0.010349245,0.011630035,0.016908025,0,0.001402532,0.001064454,0.001022098,0.001424863,0,0,0,0,
East Asia & Pacific (IDA & IBRD countries),TEA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.334139354,0.26371778,0.30926544,0.538999591,0.779758129,0.405771386,0.564797301,0.631208652,0.579898652,0.795308365,0.857265195,0.69608068,0.534758229,0.541267528,0.403148427,0.390114711,0.300381764,0.425898949,1.126891836,0.703991748,0.552505062,0.567191701,0.491936898,0.338857155,0.332958288,0.358688315,0.25959027,0.244229497,0.425453976,0.337905033,0.220634243,0.184501466,0.189411879,0.210284972,0.325302961,0.719184403,1.136988692,2.004188431,1.990966865,0.959555208,1.816759465,2.088593465,0.751541294,0.607795329,0.364440485,0.209483642,0.205563305,0.262122085,0.244021545,0.133875122,0.29774312,
Europe & Central Asia (IDA & IBRD countries),TEC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.214782947,0.118744246,0.094471623,0.204420724,0.163886327,0.070624437,0.093626575,0.079456108,0.049910095,0.049736358,0.180111276,0.129805257,0.142745048,0.123993745,0.136820259,0.158547074,0.056233167,0.065293431,0.109019003,0.115947201,0.087297993,0.054468611,0.857862343,0.475800289,0.450508413,0.378429891,0.253721523,0.192273298,0.230504431,0.290197439,0.298910199,0.193858416,0.235745503,0.186477227,0.285601944,0.417180638,0.78201331,1.049256308,0.79112319,0.567901985,1.466625973,1.616591833,1.148778876,0.983237317,0.869112145,0.583656749,0.805863559,0.995485111,0.955407341,0.61325414,0.835657334,
Togo,TGO,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,15.91894223,8.75643891,5.001640206,14.42729871,1.747675127,2.050596274,3.236996205,3.917212956,2.911729494,2.560061914,1.261257745,2.122517693,0.476582696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103163541,0.810493583,2.650031302,3.081341894,8.155927213,7.606687357,5.239267594,11.80295064,13.71317988,8.821569582,6.410434764,4.929828409,3.282046545,2.445850717,1.753639723,1.323332075,1.360914635,
Thailand,THA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.054002157,0.00319877,0.005069106,0.033652451,0.602330529,0.080132983,0.144894543,0.478576148,0.613661647,0.832518949,0.737790885,0.404095195,0.310513502,0.250660839,0.253727869,0.229910019,0.025134135,0.041741039,0.492231941,0.399336409,0.179166832,0.024365745,0.0259315,0.006254493,0.009677829,0.002294269,0.00357861,0.003252332,0.003111291,0.003664908,0.002086946,0.00084891,0.013796958,0.009897731,0.012957065,0.023143739,0.045601449,0.081786343,0.085498927,0.03869682,0.055896374,0.0438333,0.041526032,0.027287741,0.021572118,0.011365768,0.014793161,0.00021732,0.000133015,0,0,
Tajikistan,TJK,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.28258534,0.147770871,0.171979901,0.411043636,0.418329672,0.456621726,0.225167353,0.476069262,0.633697728,0.443927574,0.684907219,0.550499944,0.408572669,0.30936593,0.51658979,0.495364203,0.437602477,0.45741367,1.442437731,1.769568521,1.471873972,1.152269073,1.300723355,1.331176917,2.74614586,3.205012991,3.712395041,3.708466986,4.347801975,
Turkmenistan,TKM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.083173134,0.781579622,0.737393782,0.982361517,1.180625906,0.710838961,0.881205944,0.747255466,0.603633998,0.814200359,0.942211265,0.579401671,0.64440555,0.810074663,0.775225152,0.721618318,0.557863568,0.681065113,1.315632626,1.465186479,1.008457128,0.56565421,0.457910285,0.259632999,0.345297161,0.469908719,0.384133554,0.33359512,0.252510391,0.29873,0.334362264,0.278908134,0.303349735,0.385141414,0.733223725,1.053517927,1.75043465,2.006020584,1.751788342,0.97664758,1.72120499,1.990094828,1.511033243,1.31640832,0.897755764,0.630781461,0.77391107,0.968764497,0.992178441,0.811976114,0.794372103,
Timor-Leste,TLS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle East & North Africa (IDA & IBRD countries),TMN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.099249949,0.070166786,0.048228642,0.112926143,1.118823068,0.886530953,0.284677663,0.641029187,0.121515868,0.146499968,0.176524865,0.223502367,0.15562012,0.128477325,0.075499385,0.098184814,0.043207396,0.023956581,0.242613415,0.087151341,0.0427749,0.029212238,0.033212666,0.04750616,0.082207892,0.092205923,0.048607693,0.048501639,0.049292648,0.036324055,0.032150611,0.024693968,0.025356912,0.023153701,0.093701833,0.173190234,0.31273245,0.466633044,1.05727536,0.697400805,0.72717583,1.083317072,0.799639891,0.711224848,0.54355016,0.382832049,0.426125238,0.52779321,0.517827149,0.217868528,0.352179727,
Tonga,TON,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
South Asia (IDA & IBRD),TSA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.166860196,0.174333936,0.171181613,0.153278296,0.186034166,0.238158558,0.364286082,0.329494197,0.213840179,0.240659314,0.243688043,0.226318267,0.274281756,0.209172976,0.201455967,0.19787488,0.191852762,0.154282558,0.20261121,0.253350626,0.241647828,0.189955314,0.244475139,0.205998926,0.160284691,0.166827969,0.176290068,0.169528759,0.275539483,0.205929943,0.195730968,0.21287042,0.207972668,0.185225256,0.237589164,0.659328338,0.808495101,1.378887947,1.794800383,0.751948576,1.233500491,1.149883644,0.61302837,0.704979987,0.42494208,0.22438442,0.27084462,0.356926961,0.33089978,0.500640805,0.529523964,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.341666029,1.581254979,1.408596255,2.313406529,2.757744322,1.087778477,1.097202447,1.046458528,0.645745725,1.980681302,4.242533858,1.837790239,1.356150537,2.016678808,0.579126937,1.43288487,1.464492095,1.748708584,2.28190979,1.939438003,1.23494476,1.189449081,0.983659048,1.040928596,1.262722302,0.469843676,0.734244596,0.495129873,0.37193677,0.27334571,0.408520161,0.427495728,0.479446069,0.192846031,0.31648655,0.544776839,0.954917237,1.120805319,1.132755,0.842375967,1.352788418,1.651262163,1.362152281,1.181689604,0.861907889,0.50738357,0.767924957,0.957093925,0.828051178,0.847380143,0.937193926,
Trinidad and Tobago,TTO,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,TUN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.20634365,0.160880775,0.120108161,0.251731882,3.766312135,3.468504593,0.863322803,2.492080858,0.038698022,0.096283168,0.348128115,0.564724409,0.297354178,0.232731139,0.055918012,0.04631473,0.02105295,0.013093187,0.184874011,0.146030636,0.074186982,0.025388318,0.023374019,0.013188974,0.040870404,0.061028345,0.036061619,0.010230828,0.026728965,0.021289101,0.015704302,0.0089374,0.006877013,0.005127438,0.034415279,0.047179486,0.185988607,0.426057248,3.433416656,2.971242014,1.174944105,0.679248798,0.853461915,0.55935749,0.457419543,0.432793755,0.437458212,0.403923853,0.268417912,0,0,
Turkiye,TUR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.214782947,0.118744246,0.094471623,0.204420724,0.163886327,0.070624437,0.093626575,0.079456108,0.049910095,0.049736358,0.070948816,0.069549867,0.080021721,0.064370737,0.049232746,0.056640317,0.024910868,0.022591854,0.145595393,0.192094764,0.086300897,0.041714907,0.083127083,0.059776757,0.059119649,0.044868085,0.032233014,0.027387848,0.027663646,0.025351553,0.023896462,0.016153061,0.013039088,0.010324358,0.017466182,0.040294085,0.109200528,0.147389865,0.151126168,0.121654884,0.725037768,0.777676803,0.494710471,0.432954296,0.33063304,0.134901908,0.262274511,0.214530343,0.277675924,0.147074556,0.185891188,
Tuvalu,TUV,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,TZA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004322172,0.006586968,0.084226369,0.315657255,0.295020449,0.292546933,0.300353051,0.008516065,0.017578211,0.006597392,0.006060515,0.046680569,0.243283022,0.67781769,0.969401662,1.347465499,0.969331099,0.778021361,1.184240806,0.984154935,0.109212105,0.738099912,1.593553009,3.173939976,2.620518143,1.950465827,1.244766724,1.152050892,1.462980595,1.229137465,0.811400472,1.022281361,1.236065908,
Uganda,UGA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.436184759,0.753570588,0.593972686,1.057040358,0.840367565,0.225499978,0.212956813,0.094833453,0.048062562,0.032318855,0.059357686,0.035603431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211587,0.000103753,0.001851836,0,0.000126044,9.96E-05,0.022988262,0.035978665,0.087440469,0.083975893,0.088190275,0.00013388,0.002845011,0.000886812,0.001266074,0.135681718,0.102693443,0.074870425,0.107421791,0.048911167,0,0,0.000129965,
Ukraine,UKR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2.336450653,0.893615598,0.607874013,0.559076371,0.31500945,0.092032825,0.413046025,0,0,0.031734075,0,0,0.010927304,1.172011606,1.177894019,3.020689719,3.19851011,0.88624145,3.498980719,3.459029605,1.566925887,1.641673856,1.139173609,0.231122688,0.641735628,0.948629993,0.418715248,0.085292513,0.122625962,
Upper middle income,UMC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.45191219,0.343283137,0.33517595,0.45560193,0.723944656,0.430408978,0.541387367,0.52957145,0.396950038,0.729097857,1.380753191,0.860172384,0.747299956,0.92011357,0.500559281,0.616558347,0.500164151,0.610920427,0.869505971,0.735259938,0.453167265,0.430549854,0.55586962,0.36917914,0.370464385,0.29866098,0.26338512,0.208259376,0.27531628,0.265965266,0.219878088,0.186157773,0.213733278,0.18612505,0.305301182,0.60822736,0.981744127,1.531715233,1.542449368,0.798715048,1.548909076,1.770974656,0.91990261,0.758535615,0.496205301,0.315752557,0.367045353,0.424238596,0.37654479,0.291165544,0.447128893,
Uruguay,URY,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031039495,0.007797091,0.014758473,0.01851145,0.00792617,0.024110699,0.04532308,0.103684077,0.127580845,0.166644402,0.138069164,0.100828008,0.112282516,0.094214432,0.102940115,0.09784191,0.062735446,0.040228903,0.025424009,0.024559457,0.020879572,0.007919167,0,0.01490653,
United States,USA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.174230715,0.098574324,0.090264704,0.173750183,0.283445411,0.192181685,0.117074895,0.152981788,0.06497619,0.109851689,0.121483056,0.091028987,0.046982945,0.050295009,0.030301319,0.032564137,0.022160213,0.033791653,0.106782393,0.052979955,0.047839811,0.028453614,0.039908839,0.036011468,0.049121109,0.059765015,0.042533355,0.03520903,0.025034482,0.020677638,0.013376103,0.007738083,0.005182263,0.010362617,0.019091131,0.025682598,0.063818457,0.069891855,0.111021636,0.074257099,0.167441119,0.240534588,0.163959229,0.120666369,0.088301716,0.03626231,0.038329869,0.04121978,0.034247602,0.019647043,0.020375573,
Uzbekistan,UZB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.625646245,1.473189051,1.696593092,0.300715396,0.193662009,0.220611711,0.063626475,0.077051479,0.164238516,0.108041839,0.24653775,0.315271453,1.020153159,0.909829761,4.214653311,4.37341581,5.299746006,5.133200062,5.938444847,7.691980037,6.587696328,4.514699436,3.507044731,3.134946924,4.275668413,7.223196842,9.088155582,4.92871809,6.652862083,
St. Vincent and the Grenadines,VCT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Venezuela, RB",VEN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.592570232,0.502264923,0.389479271,0.334974354,0.36800958,0.49096196,0.511806994,0.343202569,0.232729233,0.238397274,0.273438823,0.233056502,0.224041876,0.157861155,0.208981166,0.232767823,0.214802384,0.250671765,0.1902512,0.353652819,0.455037135,0.45211679,0.333404546,0.244096359,0.289059756,0.158588176,0.280750214,0.175195451,0.175817167,0.067763658,0.079200073,0.084701117,0.147595356,0.262179152,0.251364188,0.687404949,0.731401435,0.964211521,0.771055652,0.222005568,0.404710905,0.681343955,0.280164994,0.235552054,0.105373753,,,,,,,
British Virgin Islands,VGB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Vietnam,VNM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.029861801,0.006198401,0.004129607,0.021715181,0.154683995,0.123924775,0.035547816,0.050259964,0.009975263,0.012974598,0.011043475,0.009777513,0.026286764,0.015959122,0.01618581,0.028147412,0.030084174,0.031697596,0.032271633,0.049584096,0.111152512,0.299104611,0.445829497,0.846977531,0.547825125,0.574104403,0.718529554,0.416946096,0.393803569,0.238283489,0.144429208,0.155019538,0.243931406,0.105218487,0.024730795,0.027273822,
Vanuatu,VUT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
World,WLD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.285264101,0.197460777,0.178404783,0.297684083,0.417381156,0.234466747,0.231244431,0.228896026,0.134518202,0.212812492,0.303172289,0.207955292,0.17230987,0.184975491,0.130318762,0.140838415,0.099177987,0.114620444,0.248742394,0.205983891,0.145495236,0.112018362,0.124356687,0.087693573,0.098356457,0.100829779,0.08664469,0.078816379,0.077750898,0.06998559,0.072783302,0.062224124,0.062713392,0.062148183,0.10737092,0.197612252,0.352393826,0.532455974,0.556910319,0.313481983,0.66130098,0.802115604,0.482360541,0.436913701,0.310742302,0.182730861,0.215239877,0.277630801,0.256379563,0.216847468,0.26834212,
Samoa,WSM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,XKX,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103195628,0.456136814,0.339144129,0.108932715,0.106494238,0.227030986,0.100136642,0.11689234,0.262203896,0.259796396,0.155240679,0.123701614,
"Yemen, Rep.",YEM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
